created_at,full_text,Year,Month,Date,Subjectivity,Polarity,SPXCount,CovidCount,Analysis
2020-06-05 15:52,"$AAPL $FB $GOOG another push as i said. $SPX next target 3211, 3221.  $SPX round 2: 0605 3225c avg 1.7 lotto daytrading   optiontrading trading investing stockmarket stocktrading stock options finance covid powell Fed money studentloans Traders optiontrader",2020,6,5,0.2,-0.1,2,1,Negative
2020-06-05 15:52,Who sold $AAPL for a loss when they didn need to? Meeeee,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:51,$INTC Popping into the weekend. Long @ 63.78. ,2020,6,5,0.4,-0.05,0,0,Negative
2020-06-05 15:51,: $SPX $SPY More than 90% of of s&amp;p stocks pushed above 50 day ma. This has happened only 19 times in the past. Whoever bough…,2020,6,5,0.4625,0.0625,1,0,Positive
2020-06-05 15:50,: A 100   point zipper shared for free   Bot when all lesser furus sold   $SPX $NDX ES_F $SPY,2020,6,5,0.65,0.2,1,0,Positive
2020-06-05 15:49,: MAISA investment during CoronavirusOutbreak  for Entertainments stocks  Total gains since March2020: +56.91%  $AMC +135.…,2020,6,5,0.75,0.0,0,1,Neutral
2020-06-05 15:49,: Employment grew by 2.5 million in May – the largest increase in more than 80 years – and the jobless rate fell to 13.3 per…,2020,6,5,0.5,0.5,0,0,Positive
2020-06-05 15:48,"BIG DAY $BA Total BEASTMODE  $SPY PAID, closed $AAPL PAID, runners left MYP $FB PAID small, runners left MYP $ZM Dead Hope you benefited from some levels &amp; killed it!  Closed out most everything this week. Don't force it today, Enjoy your weekend early! ",2020,6,5,0.2625,0.010416666666666666,0,0,Positive
2020-06-05 15:47,"when yesterday i said if the jobs number comes in even slightly less than apocalyptic, then expect a 100point SP500 ramp, i was of course being hyperbolic, never imagined that it would actually come to fruition!",2020,6,5,0.08333333333333334,-0.08333333333333333,1,0,Negative
2020-06-05 15:47,$XOM $BP $OXY $SLB $HAL $HES $BKR $MUR $NOV check out every freaking one of them. Around only month and a half of patience and here we are!! ,2020,6,5,0.5833333333333334,-0.13020833333333331,0,0,Negative
2020-06-05 15:47,DNB Asset Management AS short position in SOFTCAT PLC up 0.04% to 1.00% SCT $SCT LSE StockMarket Stocks Shares Business Markets Trading News Investing Short ,2020,6,5,0.3,0.0,0,0,Neutral
2020-06-05 15:47,AKO Capital LLP for AKO Master Fund Limited short position in KINGFISHER PLC up 0.15% to 1.07% KGF $KGF LSE StockMarket Stocks Shares Business Markets Trading News Investing Short ,2020,6,5,0.24761904761904766,-0.023809523809523808,0,0,Negative
2020-06-05 15:47,Citadel Europe LLP short position in EASYJET PLC down -0.08% to 1.49% EZJ $EZJ LSE StockMarket Stocks Shares Business Markets Trading News Investing ShortSqueeze ,2020,6,5,0.29444444444444445,-0.07777777777777779,0,0,Negative
2020-06-05 15:47,Gladstone Capital Management LLP short position in ASCENTIAL PLC down -0.41% to 1.15% ASCL $ASCL LSE StockMarket Stocks Shares Business Markets Trading News Investing ShortSqueeze ,2020,6,5,0.29444444444444445,-0.07777777777777779,0,0,Negative
2020-06-05 15:46,Stonks   Wallstreet stocks ,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:45,3210 top would be a nice countdown to a correction $SPX $SPY $ES_F,2020,6,5,0.75,0.55,1,0,Positive
2020-06-05 15:45,Trump says U.S. has 2 million coronavirus vaccine doses ‘ready to go’ (once it's safe and effective) Trump Coronavirus Vaccine Covid Covid19 Stocks WallStreet ,2020,6,5,0.6,0.4333333333333333,0,2,Positive
2020-06-05 15:44," Clay, you realize the stock market does not = “the economy”?  So many ignorant morons out there making this false equivalence.  The DJI and SP500 are indexes.",2020,6,5,0.7000000000000001,-0.2333333333333334,1,0,Negative
2020-06-05 15:44,$SPY $SPX $ES I thought i'll have to wait longer :))) 1 scale of puts 10 days away. If we close 3234 then i'll add. ,2020,6,5,1.0,0.5,1,0,Positive
2020-06-05 15:43,Have you joined the  Small Account Challenge? Get your FREE TRIAL today and see what we're all about!  trading options stocks futures challenge profit wingtrades ,2020,6,5,0.6000000000000001,0.125,0,0,Positive
2020-06-05 15:43,"EURUSD TARGET HIT! 155 Pips Profit    Join Now for Free Signals,   forexsignals audnzd stocks usoil crudeoil bitcoin gbpjpy eurcad BTC forex fx 44234 ",2020,6,5,0.8,0.4,0,0,Positive
2020-06-05 15:43,$SPX   Fibs mean nothing. ,2020,6,5,0.6875,-0.3125,1,0,Negative
2020-06-05 15:42,: Wells Fargo Is the Canary In the Coal Mine for Subprime Auto Lenders  stocks $WFC $CACC $SC $ALLY https:…,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:42,"Anyone still telling you there is a historical precedence for this aka bear market rally, dead cat bounce you can safely unfollow at this point. Total delusion. $spy $spx $vix",2020,6,5,0.4125,0.075,1,0,Positive
2020-06-05 15:41,"What’s next, report of increased GDP? $spx",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:41,"There's got to be a pull back, right? Right? What I've been saying since 3000. At least I held value, it is massively out preforming. StockMarket stocks $SPX $spy investing investment investments trading",2020,6,5,0.4942857142857143,0.054285714285714284,1,0,Positive
2020-06-05 15:41,Get amazing trading lessons and strategies for a low price at a great value!  daytrading stocks options forex ETF,2020,6,5,0.65,0.5333333333333333,0,0,Positive
2020-06-05 15:41,: Got anally raped.  Hope U still like me    $SPX $NQ_F ES_F ,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:40,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:40,"$OXY seems overbought, both RSI and Stochastic are high. Thoughts on this?  $SPX ",2020,6,5,0.5399999999999999,0.16,1,0,Positive
2020-06-05 15:39,A 100   point zipper shared for free   Bot when all lesser furus sold   $SPX $NDX ES_F $SPY ,2020,6,5,0.65,0.2,1,0,Positive
2020-06-05 15:39,So the $COMP is hitting a new all time high today but $GOOGL $AMZN $NFLX $MSFT $FB are not.  Just the facts man.,2020,6,5,0.4972727272727272,0.1481818181818182,0,0,Positive
2020-06-05 15:38,_trades: 5 wave structure nearly complete with the .618 extension (w5 move) having perfect confluence with this major drop base…,2020,6,5,0.6333333333333333,0.3875,0,0,Positive
2020-06-05 15:38,Got some fib ext post open drive at major ext 3207. Taken a small short $SPX risking the DAX profit.,2020,6,5,0.425,-0.046875,1,0,Negative
2020-06-05 15:38,$BAC managed to hold above $23.96 this week then rallied higher from there toward target area ^28.3 - $29.3 elliottwave trading ,2020,6,5,0.3,0.125,0,0,Positive
2020-06-05 15:37,: Microsoft was a great company in 1999.  $MSFT was still a great company in 2017 - it would take you 18 years for you to break…,2020,6,5,0.75,0.8,0,0,Positive
2020-06-05 15:37,: Microsoft was a great company in 1999.  $MSFT was still a great company in 2017 - it would take you 18 years for you to break…,2020,6,5,0.75,0.8,0,0,Positive
2020-06-05 15:36,": To be clear, when I said ""I think the $SPX may retest the Feb highs"" I didn't mean TODAY.  Wow. ",2020,6,5,0.6902777777777778,-0.03749999999999999,1,0,Negative
2020-06-05 15:36,": THE $SPY KING ALL IN SHONOW  Final poition added: 3189  Looking for - 3169, 3157 as first  s now (followed by 3144, 313…",2020,6,5,0.6666666666666666,0.125,0,0,Positive
2020-06-05 15:35,": $SPX The video game, known as the stock market, does not trade on fundamentals anymore period...don’t fight it. I am a mach…",2020,6,5,0.4,-0.4,1,0,Negative
2020-06-05 15:35,What a Blessed day. I’m thankful StockMarket stocks StockTrading Crypto ,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:35,"Very Happy Day.  $JPM saved the day. I KEEP RUNNING INTO THE SAME MISTAKE. I TRY TO SHOA STRONG MARKET USING $TVIX (FIRST ONE GREEN, SECOND ONE TINY RED) SPY was struggling for like an hour to get the 20 ema(1min) above PMhigh then Blondy came to Pump it. LOL.",2020,6,5,0.3791666666666667,0.2283333333333333,0,0,Positive
2020-06-05 15:34,: How to Use AWS VPN to Lock Down Access to Your Servers  $AMZN AWS VPN Server Security ,2020,6,5,0.2888888888888889,-0.1555555555555556,0,0,Negative
2020-06-05 15:34,$BAC Resumed the rally within an impulsive structure supporting the stock into new highs elliottwave trading ,2020,6,5,0.3522727272727273,0.19318181818181815,0,0,Positive
2020-06-05 15:34,+100 off o/n long.  ES_F $SPX $SPY $ES_F ,2020,6,5,0.4,-0.05,1,0,Negative
2020-06-05 15:33,$OWCP Is OWC Pharmaceutical Research Corp (OTCMKTS:OWCP) A Buy Right Now?  $AMRN $HEMP $NWBO $AVXL $CGC $GWPH $NNVC $GILD  owcp biotech news cannabis cbd pennystocks stocks daytrading  ,2020,6,5,0.5357142857142857,0.2857142857142857,0,0,Positive
2020-06-05 15:33,: $AAPL 325c @ 4.11 from 2.44 Let your runners do the work! Sit back and manage your plays. Easier life this way. Flip t…,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:33,: Employment grew by 2.5 million in May – the largest increase in more than 80 years – and the jobless rate fell to 13.3 per…,2020,6,5,0.5,0.5,0,0,Positive
2020-06-05 15:32,$IVR... Got this alert early from black box stocks could Alerts help you trade more successfully? what are you waiting for ? ...subscribe go here :  StayGreen BlackBoxStocks stocks OptionsTrading  Trading Futures Forex Stocks NYSE NASDAQ MONEY ,2020,6,5,0.5458333333333334,0.2958333333333333,0,0,Positive
2020-06-05 15:32,What a Rally....I do think the numbers are fixed though. Is it just me? I'm Live....What do you think?    $FB  $BYND  $TSLA $DAL $QQQ $SPY $AMZN $DIA $BA     tradingstocks stockmarket,2020,6,5,0.2,0.1,0,0,Positive
2020-06-05 15:31,$RHP - Ryman Hospitality Properties (RHP) Presents At Gabelli Entertainment &amp; Broadcasting Conference - Slideshow.  business markets stocks,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:30,New 52 Week Highs 227 Lows 64. Highs $QQQ $CCH $AAPL $JD $PENN Lows $SQQQ $SPXS $SPXU $TZA $SH ,2020,6,5,0.4545454545454545,0.13636363636363635,2,0,Positive
2020-06-05 15:30,: $MISM GOING! UNNOTICED silent R/MERGER!  $OBSV $PCG $ONTX $XBIT $CHWY $THOR $AUPH $FATE $XBIT $ACHV $ADBE  $TWTR $THOR $XBIT…,2020,6,5,0.35,-0.1,0,0,Negative
2020-06-05 15:30, $DIS bought out marvel for $30 dollars a share just imagine what will happen once $GNUS launches on $NFLX $AMZN $AAPL in a time where people are encouraged to stay home because of covid-19 and kids are out for summer! Let the bidding war begin!,2020,6,5,0.0,0.0,0,1,Neutral
2020-06-05 15:30,: Got anally raped.  Hope U still like me    $SPX $NQ_F ES_F ,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:29,: Just passed a truck full of Tesla modelY on the freeway. I also just tried a new supercharger. Wow. It’s charges fast!…,2020,6,5,0.6681818181818183,0.19545454545454544,0,0,Positive
2020-06-05 15:29,"scam Barrons had lots of bearish alerts, today running bullish analysis posts  $aapl $fb $twtr $gs $amd $amd ",2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:29,: Got anally raped.  Hope U still like me    $SPX $NQ_F ES_F ,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:28,3 Top Dividend Stocks for a Better Retirement  stocks $KO $PG $KMB ,2020,6,5,0.5,0.5,0,0,Positive
2020-06-05 15:28,Nothing to say but extreme overbought $SPY $SPX...now at 3204,2020,6,5,1.0,-0.125,1,0,Negative
2020-06-05 15:28,$PEP 133c now .61 ,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:27,: Trading Bitcoin - $SPX Is Losing All Sense of Reality as $BTC Consolidates. Also a look at the bit $Gold drop. ,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:27,_Know_First: Best Stocks To Buy Based on Machine Learning: Returns up to 16.61% in 3 Days   $HXL $SYF $DAL $TXT…,2020,6,5,0.3,1.0,0,0,Positive
2020-06-05 15:27,": ""The P/E of U.S. Stocks is in the top 10% in history while the Economy is in the worst 10% (and maybe 1%) in history""! -…",2020,6,5,0.75,-0.25,0,0,Negative
2020-06-05 15:26,: Nifty created Inverted HnS pattern  Time frame 15 min  Now at neckline 10160  Bo if sustains above 10180  Target another 1…,2020,6,5,0.1,0.0,0,0,Neutral
2020-06-05 15:26,_power: This market is tough but we will wait for confirmation $AAPL has not been able to confirm my rules a good reason why this…,2020,6,5,0.6861111111111112,0.2703703703703704,0,0,Positive
2020-06-05 15:26,Record unemployment and record high stock market! $QQQ $AAPL,2020,6,5,0.5399999999999999,0.2,0,0,Positive
2020-06-05 15:26,"If you would like to start receiving our free weekly newsletter regarding market performance along with some charts, you can visit  and enter your email!  $spy $spx $iwm $qqq $coty $dkng $penn $wynn $aal $ual $ccl $rcl $tsla $tsla $dis $sq $work stocks ",2020,6,5,0.8,0.5,1,0,Positive
2020-06-05 15:25,Trump says we will be announcing an incentive with taxes soon $SPX,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:25,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:25,Just detected RSI has fallen below 50 on $WORK. Sign of more weakness? Thooughts?  stocks ,2020,6,5,0.5,0.5,0,0,Positive
2020-06-05 15:24,"$SPY $SPX cutting through 219.5, Bears want to see rejection under this level but failure to do so will see 224 in the near future TheOptionsAnswer SPY SPX",2020,6,5,0.43125,-0.2041666666666667,2,0,Negative
2020-06-05 15:24,"The Disconnect Between the Stock Market and the Real Economy The death of smaller businesses means that the big players in the stock market are anticipating a bumper year, full of bailouts and tax cuts. Truth is like a seed; no matter how deep you bury it, it will rise. stocks",2020,6,5,0.37,0.11,0,0,Positive
2020-06-05 15:23,It's the end of week 1 with the Wingtrades small-account-challenge!  View the End of Week Recap with us live in 1 minute!   trading options wingtrades $UAL $JPM $TSN ,2020,6,5,0.5,0.17045454545454544,0,0,Positive
2020-06-05 15:23,$JPM update swingupdate Winning Swing idea Touched 115 from 104 alert. Was good to take some profits and let price settle in.  Still a great long term hold See below for history  Congratz on this one  ,2020,6,5,0.625,0.4875,0,0,Positive
2020-06-05 15:22,Peloton Stock Is the Netflix of Fitness  stocks $NFLX $PTON ,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:22,Still watching $GPS   -&gt;   stocks tradingsignals StockMarket ,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:22,"Daily Trading Update 05.06.2020: Gold, Dow Jones, S&amp;P500, EURCHF ",2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:22,"Payroll tax cut coming and additional stimulus money coming, per President $SPY $SPX",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:21,: $spx follow up with levels and thoughts ,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:20,Told you we deserved it  $ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN $MSFT  ,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:20,: This wasn't a prediction. It was a potential option. $SPX $SPY $ES_F,2020,6,5,1.0,0.0,1,0,Neutral
2020-06-05 15:20,: Stop funding our demise. Sell your  stock like a real AMERICAN. $FB censors facts from real Republicans …,2020,6,5,0.15000000000000002,0.1,0,0,Positive
2020-06-05 15:20,$MSFT  Bullish engulfing   Forming Ascending triangle  $186.99 next   Above VERY bullish It WILL Tech is back !!  to $201   $AAPL $FB $NFLX  $SHOP $NFLX $AMD $SOXX $MU ... ,2020,6,5,0.1,0.05,0,0,Positive
2020-06-05 15:19, Time to buy up distressed shops and take over brick and mortar.Take a page out of the $AMZN playbook,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:19," Agreed. Seems to be cooling off while financials catch up. Once $DJI recovers a bit more, $MSFT 200 might lead the market to new highs.",2020,6,5,0.4772727272727273,0.3181818181818182,0,0,Positive
2020-06-05 15:18,: Microsoft was a great company in 1999.  $MSFT was still a great company in 2017 - it would take you 18 years for you to break…,2020,6,5,0.75,0.8,0,0,Positive
2020-06-05 15:18,"_TDA: And just like that, we've got almost 60% of $SPX stocks above their 200 day MA. H/T  ",2020,6,5,0.1,0.0,1,0,Neutral
2020-06-05 15:17,Yeah I bought a $sne put.....but $xom got me back to green  ,2020,6,5,0.15,-0.1,0,0,Negative
2020-06-05 15:17,: Innovation can transcend economic volatility!  A 50yr technological revolution is about to begin. These are the stocks to own…,2020,6,5,0.2,0.25,0,0,Positive
2020-06-05 15:16,9838.37 is the ath on $COMP. So close now...then I’m expecting fireworks ST/IT. Way too overbought here.   Remember our poll on $SPX 2980? Say bye bye to it....extension out of base= bullish action for LT/Primary Trend “Raging” Bull Market..currently a 90% UVOL day. 86% Wed.,2020,6,5,0.55,-0.35000000000000003,1,0,Negative
2020-06-05 15:16,$ES_F $SPY $VXX $NYSE SP500 stockmarket marketinternals markets equitymarket investing equities Futures Trading Recap: Today's trading report bias+1 bullish sent 6/05/20 7:27 AM (ET) support at DUT+1 $3132 (our breakout level) that was the starting point of this move ,2020,6,5,0.1,0.0,1,0,Neutral
2020-06-05 15:15,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:15,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:14,Either COVID-19 is fading fast or it’s going to come back with a vengeance in Fall. CedarFair cedarpoint $fun $six $dis ohio WasTheLockdownWorthIt ?   ,2020,6,5,0.26666666666666666,0.16666666666666666,0,1,Positive
2020-06-05 15:14,$ORCL $GD $F$D $ABC $CVS Thanks SA Contributor Wolf Report for using fastgraphs in your article:  investing stocks markets  ,2020,6,5,0.2,0.2,0,0,Positive
2020-06-05 15:13,_crypto99 You're best bet is to join forces with    that girl is a brutal killer!   Yo fgt girl!... help Theo burn $SPX   (Imo SPX still has one wave to go up (HTF).. top will be most likely in mid/end of next year),2020,6,5,0.5499999999999999,0.16666666666666666,2,0,Positive
2020-06-05 15:13," I'm getting crushed with my longs $WMT, $JNJ and with gold :( I guess I should have adopted the ""buy bankrupted companies"" strategy",2020,6,5,0.55,-0.425,0,0,Negative
2020-06-05 15:12,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:12,_stock I'd ditch the $AMZN for $BABA,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:11," Good news!  Onto 4,000 for the SP500",2020,6,5,0.6000000000000001,0.875,1,0,Positive
2020-06-05 15:11,$AMZN Max Pain is 2450.00 for maturity 06/05/2020. maxpain options  ,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:10,$SPX   Puts. Next week exp.    ,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:10,_trades: Look where we are now . . .  $RTY $RUT $IWM Multi-Month Range --  Weekly &amp; Daily charts  $ES $ES_F $SPX $SPY $NQ $NQ_F $…,2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:10,"Chevron, $CVX, is up 5.2% - ",2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:09,"$SPX  Told CML Pro a while ago  We were much stronger than ppl realize before this. Much stronger. I get to speak w CEOs and all of them noted in their own businesses how strong the economy was. We fell from higher up, which means we didn't fall as low as people thought.",2020,6,5,0.4888888888888889,0.2805555555555556,1,0,Positive
2020-06-05 15:09,: KINDA HARD TO CRITICIZE LOOTERS (UNFORTUNATELY SMALL BUSINESSES ARE AFFECTED) WHEN I'M WATCHING IT ON A MUCH LARGER SCA…,2020,6,5,0.4805555555555556,-0.1805555555555556,0,0,Negative
2020-06-05 15:09,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:08,"AMERICA IS CHANGING—BUT WHAT ABOUT FACEBOOK?   ""Fox interviews Brandi Collins-Dexter, SR campaign director for Color of Change, the largest online civilrights group in America, to discuss the group’s battle with $FB over hate speech &amp; disinformation..."" ",2020,6,5,0.9,-0.8,0,0,Negative
2020-06-05 15:08,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:07,$SPX +5.00% to the dot in less than 5 days.   I wonder if any algo bot sellers now? ,2020,6,5,0.06666666666666668,-0.16666666666666666,1,0,Negative
2020-06-05 15:07,": $SPX approaching the January 2020 lows when unemployment was 3.5%, GDP growth for 2020 was 2% and earnings growth was e…",2020,6,5,0.0,0.0,1,0,Neutral
2020-06-05 15:06,:  _success    Friday rallying on $BAC ,2020,6,5,0.0,0.3,0,0,Positive
2020-06-05 15:06,"3196 on $SPX, lol.  What is going on?",2020,6,5,0.7,0.8,1,0,Positive
2020-06-05 15:06,Trump leading “Greatest Comeback In American History” and we aren’t done yet. A lot of large states not even open yet   Stocks Trump MAGA,2020,6,5,0.4821428571428572,0.3035714285714285,0,0,Positive
2020-06-05 15:05,$AAPL  Hits new all time highs today after breaking out of this huge Cup pattern. Like the intraday volume profile today.  Got long today morning @ 325.80 Stop @ 312 ,2020,6,5,0.5848484848484848,0.16212121212121214,0,0,Positive
2020-06-05 15:05,Apple $AAPL now trading with RSI of 69.33 indicating over bought levels  $QQQ $MSFT $BA $SPY $DXD $M $AAL $JETS $MGM ,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:04,: $BA 205 CALL 6/5 for 3.50. PROJECTED TO HIT 215 EOD  $SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $M…,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:04,": In your opinion, Stock market in short-term will ..  $AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA…",2020,6,5,0.0,0.0,0,0,Neutral
2020-06-05 15:04,$AAPL $FB $MSFT $SPY all breaking up   $SPX 0605 3210c 1.7 avg small position no stop limit $SPX same day expiration: better play by the technical chart since it can move up and down 90% in a matter of minutes   $SPX next level is 3195 3205,2020,6,5,0.23564814814814816,0.01574074074074074,3,0,Positive
2020-06-05 15:03,"$SPX wow we could see all way up to ,$3400 ",2020,6,5,1.0,0.1,1,0,Positive
2020-06-05 15:03,: Microsoft was a great company in 1999.  $MSFT was still a great company in 2017 - it would take you 18 years for you to break…,2020,6,5,0.75,0.8,0,0,Positive
2020-06-05 15:03,: Break Up Amazon? What Would That Mean? $AMZN $TWTR $TSLA $AAPL $FB $GOOGL $MSFT $DIS $SNE  via …,2020,6,5,0.6875,-0.3125,0,0,Negative
2020-06-05 15:02,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  $NVDA $TSLA $GS $GILD $WFM $GOOGL $FB,2020,6,5,0.4,0.2,0,0,Positive
2020-06-05 15:02,": This is quite powerful and terrifying at the same time: Facebook, Twitter and Google write their own rules for political a…",2020,6,5,0.645,-0.02,0,0,Negative
2020-06-05 15:01,: Since April 16  Amazon $AMZN Unched Energy $XLE +44% Brazil $EWZ +31% Materials $XLE +29% EM $EEM +16%  *Colossal rotation…,2020,6,5,0.8,0.3,0,0,Positive
2020-06-05 15:00,": THE $SPY KING ALL IN SHONOW  Final poition added: 3189  Looking for - 3169, 3157 as first  s now (followed by 3144, 313…",2020,6,5,0.6666666666666666,0.125,0,0,Positive
2020-06-05 15:00,": Bubble? Any Bears Left? Asking For A Friend. NEW POST.  At the end of March, I wrote about a COVID-19 bubble forming. Co…",2020,6,5,0.2272727272727273,0.06818181818181818,0,1,Positive
2020-06-05 15:00,Apple   $AAPL ATH,2020,6,5,0.0,0.0,0,0,Neutral
2020-06-06 16:00,": RE-POSTING in case you missed the last written ""Beyond The Trades"" Q&amp;A Interview featuring    ""The onl…",2020,6,6,0.06666666666666668,0.0,0,0,Neutral
2020-06-06 16:00,"Electronics Stocks - RS485 Collector Card Multi channel 25 channel ADC, 4-20mA current and voltage analog switching capacity MODBUS Electronics Stocks Order it here:    ",2020,6,6,0.4,0.0,0,0,Neutral
2020-06-06 15:59, Yeah spx500 is something that we trade cause I trade it..Forex and marketing are two separate things. One can exist without the other.,2020,6,6,0.375,-0.125,1,0,Negative
2020-06-06 15:58,TF Index 86.70 Current 80.7 MA20 19.76 Lower 76.93 Upper Bound stocks trading markets finance  ,2020,6,6,0.2,0.0,0,0,Neutral
2020-06-06 15:56,: What most of the people don't understand  From before:  Apple $AAPL is only a PC maker  Amazon $AMZN is only a booksto…,2020,6,6,0.8333333333333334,0.16666666666666666,0,0,Positive
2020-06-06 15:55,: Nifty StockMarket chartspeaks coronavirus  StayHomeStaySafe CoronaIsNotAJoke   Tatachem stocks   My view on Tatachem…,2020,6,6,0.0,0.0,0,1,Neutral
2020-06-06 15:54,": Happy Saturday!  Been doing loads of DD, research, chart study, awake early/sleep late, and taking loads of QUAALUDES!  …",2020,6,6,0.8,0.3125,0,0,Positive
2020-06-06 15:53,Big winner heading into next week: $AMZN with a score of 1.054 out of 1.5,2020,6,6,0.05,0.0,0,0,Neutral
2020-06-06 15:52,Big winner heading into next week: $GOOG with a score of 1.096 out of 1.5,2020,6,6,0.05,0.0,0,0,Neutral
2020-06-06 15:51,_nomad: SPX500 monthly swing low to 100% extension from 60’s now near 178.6% again stocks ,2020,6,6,0.35,0.05,1,0,Positive
2020-06-06 15:50,: Darvas Box Theory Simplified    Its a trading strategy developed by Nicolas Darvas   It targets the stocks which are…,2020,6,6,0.3,0.1,0,0,Positive
2020-06-06 15:50,$evc We have detected a noticeable rise in the Zeitgeist for Entravision Communications Corporation at   Visit DataSwarm Markets for more information STOCKS NYSE DataSwarm ref: 100933,2020,6,6,0.5,0.5,0,0,Positive
2020-06-06 15:49,: $spy $spx $acb $qqq $nyse $amzn $aapl $twtr $nflx $amd $msft $nvda $fb $googl $penn $mrna On to do list before too lon…,2020,6,6,0.0,0.0,1,0,Neutral
2020-06-06 15:48,"Interview of Dr. Steven Quay physician-scientist &amp; CEO of Atossa Therapeutics Regarding Research &amp; Launch of New Book ""Your COVID19 Survival Manual: A Physician’s Guide to Keep You and Your Family Healthy During the Pandemic and Beyond""  $ATOS $GILD $AMZN ",2020,6,6,0.4772727272727273,0.3181818181818182,0,1,Positive
2020-06-06 15:47,"$SPX watched/scalped 6/5 3125 calls all day Thurs.  So frustrating! Called them out as ""lotto"" to people who donate to follow my private account at EOD reversal Thur into NFP. We bought them $5-8.  They were $59, or as high as $84 Fri.  Congrats if you too caught this one!",2020,6,6,0.605,-0.1,1,0,Negative
2020-06-06 15:46,TF Index 86.70 Current 80.7 MA20 19.76 Lower 76.93 Upper Bound stocks trading markets finance ,2020,6,6,0.2,0.0,0,0,Neutral
2020-06-06 15:46,Head to Head Contrast: MGM Growth Properties $MGP and Northstar Realty Europe $NRE  stocks,2020,6,6,0.0,0.0,0,0,Neutral
2020-06-06 15:45,3 Big Reasons a Second Stimulus Check Is Likely.  There are political and economic incentives to put more money  into the pockets of working Americans and seniors.   stocks  ,2020,6,6,0.3166666666666667,0.11666666666666665,0,0,Positive
2020-06-06 15:43,I would like to invite you join this trading alerts chatroom       $DECN $OPGN $CODX $HTBX $TNXP $BA $APRN $JNUG $PCTL $BIEI $NBY $UBER $WTRH $NOVN $TSLA $XSPA $INO $ASTC $MRNA $GPMT $SPXS $SPY $QQQ $NUGT $BURG $VX$TVIX $IBIO $ACB $TLRY $CLIR $T ,2020,6,6,0.0,0.0,1,0,Neutral
